order_id;priority;quantity;unit_price;sales;shipping_cost;discount;profit;date;ship_date;customer_name;city;zip_code;state;region
12258;Low;3;180.98;561.65;30.0;0.04;-264.94;2012-11-30;2012-11-30;Kelly Lampkin;Georgetown;78626;Texas;Central
57061;Low;6;6.3;36.56;0.5;0.07;6.22;2012-11-30;2012-11-30;Dionis Lloyd;Coram;11727;New York;East
57061;Low;3;17.78;55.17;5.03;0.06;46.84;2012-11-30;2012-12-02;Dionis Lloyd;Coram;11727;New York;East
12258;Low;22;110.98;2431.13;13.99;0.01;660.63;2012-11-30;2012-12-04;Kelly Lampkin;Grand Prairie;75051;Texas;Central
36416;Low;44;6.48;276.0;5.82;0.08;-98.53;2012-11-30;2012-12-04;Sean O'Donnell;Sandusky;44870;Ohio;East
36416;Low;46;2.88;132.01;1.01;0.04;6.93;2012-11-30;2012-12-04;Sean O'Donnell;Sandusky;44870;Ohio;East
12258;Low;2;3.25;55.6;49.0;0.06;-52.54;2012-11-30;2012-12-05;Kelly Lampkin;Grand Prairie;75051;Texas;Central
12258;Low;27;3.95;113.4;2.0;0.05;-5.02;2012-11-30;2012-12-07;Kelly Lampkin;Grand Prairie;75051;Texas;Central
57061;Low;21;22.38;470.79;15.1;0.04;-80.109;2012-11-30;2012-12-07;Dionis Lloyd;Coram;11727;New York;East
39844;Not Specified;47;95.43;4387.24;19.99;0.09;-286.47;2012-12-01;2012-12-02;Jim Sink;Harrisburg;17112;Pennsylvania;East
38594;Medium;26;39.48;1011.9;1.99;0.07;247.94;2012-12-01;2012-12-02;Roland Fjeld;El Centro;92243;California;West
6592;Low;33;48.91;1621.1;35.0;0.07;-971.36;2012-12-01;2012-12-03;Tamara Chand;Pasadena;77506;Texas;Central
52070;Not Specified;29;2.28;67.97;5.2;0.06;-109.94;2012-12-01;2012-12-03;Natalie Webber;Miami;33142;Florida;South
6592;Low;29;6.84;194.29;8.37;0.09;-177.17;2012-12-01;2012-12-08;Tamara Chand;Pasadena;77506;Texas;Central
36355;Medium;6;20.28;129.5;6.68;0.02;65.49;2012-12-02;2012-12-02;Anne Pryor;Troy;12180;New York;East
36355;Medium;9;5.4;61.43;7.78;0.09;-42.9755;2012-12-02;2012-12-02;Anne Pryor;Troy;12180;New York;East
21635;Low;2;24.92;65.31;12.98;0.0;-34.4195;2012-12-02;2012-12-02;Laurel Beltran;Hilton Head Island;29915;South Carolina;South
46113;Not Specified;18;136.98;2567.13;24.49;0.02;945.54;2012-12-02;2012-12-03;Nick Zandusky;Tucker;30084;Georgia;South
36355;Medium;43;2.08;90.93;2.56;0.05;-72.5;2012-12-02;2012-12-03;Anne Pryor;Utica;13501;New York;East
36355;Medium;10;11.55;125.95;2.36;0.0;15.73;2012-12-02;2012-12-03;Anne Pryor;Troy;12180;New York;East
645;High;42;12.95;557.85;4.98;0.05;89.4455;2012-12-02;2012-12-04;Harold Engle;Lafayette;47905;Indiana;Central
49668;Low;25;3.74;93.22;0.94;0.06;-15.37;2012-12-02;2012-12-09;Michelle Ellison;Greenfield;53220;Wisconsin;Central
17317;Not Specified;7;4.42;34.66;4.99;0.06;-20.87;2012-12-03;2012-12-05;Laurel Elliston;East Massapequa;11758;New York;East
13479;High;13;205.99;2206.991;5.26;0.04;-1.628;2012-12-04;2012-12-05;Erin Ashbrook;Flower Mound;75028;Texas;Central
13479;High;3;99.99;292.96;19.99;0.09;-322.95;2012-12-04;2012-12-06;Erin Ashbrook;Flower Mound;75028;Texas;Central
29889;Not Specified;44;5.98;243.5;1.67;0.09;23.87;2012-12-04;2012-12-07;Odella Nelson;Whitehall;43213;Ohio;East
15040;Low;48;9.11;410.35;2.15;0.1;114.02;2012-12-04;2012-12-08;Carl Weiss;Columbus;39701;Mississippi;South
1444;Medium;25;30.98;772.24;8.74;0.07;181.98;2012-12-05;2012-12-06;Noel Staavos;Providence;2908;Rhode Island;East
50275;Medium;31;6.48;211.94;5.84;0.05;-56.39;2012-12-05;2012-12-06;Gary Hwang;Coconut Creek;33063;Florida;South
50275;Medium;5;1938.02;9704.37;13.99;0.03;-1565.913;2012-12-05;2012-12-06;Gary Hwang;Coconut Creek;33063;Florida;South
1444;Medium;2;6.48;21.44;8.74;0.02;-13.67;2012-12-05;2012-12-07;Noel Staavos;Cheshire;6408;Connecticut;East
1444;Medium;24;17.15;416.4;4.96;0.02;24.33;2012-12-05;2012-12-07;Noel Staavos;Englewood;7631;New Jersey;East
36069;Low;20;4.98;102.61;7.44;0.09;-92.01;2012-12-05;2012-12-07;Ashley Jarboe;Gilbert;85234;Arizona;West
1444;Medium;32;699.99;21717.36;24.49;0.06;8249.86;2012-12-05;2012-12-07;Noel Staavos;Bangor;4401;Maine;East
1444;Medium;13;1360.14;15823.27;14.7;0.04;1759.34;2012-12-05;2012-12-08;Noel Staavos;Burlington;5401;Vermont;East
36069;Low;13;35.94;453.09;6.66;0.09;107.74;2012-12-05;2012-12-10;Ashley Jarboe;Gilbert;85234;Arizona;West
16032;Low;35;12.64;436.98;4.98;0.07;75.61;2012-12-05;2012-12-12;Brian Thompson;Clayton;63105;MO;Central
36069;Low;15;170.98;2758.22;13.99;0.0;966.81;2012-12-05;2012-12-12;Ashley Jarboe;Gilbert;85234;Arizona;West
39015;Medium;11;6.48;74.02;5.74;0.07;-28.45;2012-12-06;2012-12-06;Lycoris Saunders;Mehlville;63129;MO;Central
39015;Medium;13;399.98;5236.14;12.06;0.05;567.59;2012-12-06;2012-12-06;Lycoris Saunders;Mehlville;63129;MO;Central
41185;Critical;2;5.78;18.81;7.96;0.08;-12.83;2012-12-06;2012-12-07;Ben Ferrer;Cuyahoga Falls;44221;Ohio;East
24737;High;26;6.48;182.09;5.19;0.0;-28.15;2012-12-06;2012-12-07;Sonia Sunley;Leavenworth;66048;Kansas;Central
46528;Medium;43;70.71;2980.15;37.58;0.05;-865.98;2012-12-06;2012-12-08;Edward Nazzal;Waco;76706;Texas;Central
45824;Not Specified;44;140.81;6123.48;24.49;0.08;1232.79;2012-12-06;2012-12-08;Duane Huffman;Laredo;78041;Texas;Central
16480;Not Specified;14;5.4;87.23;7.78;0.09;-69.529;2012-12-06;2012-12-08;Nat Gilpin;Midwest City;73110;Oklahoma;Central
45959;Medium;15;12.53;201.74;7.17;0.08;-2.6335;2012-12-06;2012-12-08;Roy Collins;Collierville;38017;Tennessee;South
45959;Medium;35;49.99;1822.13;19.99;0.0;155.17;2012-12-06;2012-12-08;Roy Collins;Columbia;38401;Tennessee;South
24455;Not Specified;8;20.89;169.11;1.99;0.0;-10.59;2012-12-06;2012-12-08;Fred Wasserman;Chambersburg;17201;Pennsylvania;East
24737;High;3;180.98;549.92;26.2;0.09;-210.97;2012-12-06;2012-12-09;Sonia Sunley;Leavenworth;66048;Kansas;Central
46528;Medium;23;18.97;476.04;9.54;0.01;57.25;2012-12-06;2012-12-09;Edward Nazzal;Waco;76706;Texas;Central
24455;Not Specified;41;3.98;152.59;0.83;0.07;27.38;2012-12-06;2012-12-09;Fred Wasserman;Chambersburg;17201;Pennsylvania;East
36992;Medium;34;12.98;459.08;3.14;0.04;61.57;2012-12-07;2012-12-09;Aleksandra Gannaway;Terrytown;70056;Louisiana;South
8229;Medium;50;4.76;241.01;3.01;0.0;-4.69;2012-12-07;2012-12-09;Patrick O'Brill;Holland;49423;Michigan;Central
8229;Medium;7;510.14;3565.27;14.7;0.04;-502.8078;2012-12-07;2012-12-09;Patrick O'Brill;Holland;49423;Michigan;Central
59365;Medium;1;535.64;534.3;14.7;0.05;-1220.9145;2012-12-07;2012-12-09;Sanjit Engle;Hollywood;33021;Florida;South
54755;Critical;44;73.98;3421.88;4.0;0.0;443.52;2012-12-07;2012-12-10;Matt Collister;Cloverleaf;77015;Texas;Central
35457;Low;45;70.97;3286.27;3.5;0.02;1102.58;2012-12-07;2012-12-14;Georgia Rosenberg;Alexandria;22304;Virginia;South
47617;Not Specified;17;304.99;5001.29;19.99;0.09;1680.9175;2012-12-08;2012-12-09;Sylvia Foulston;Laconia;3246;New Hampshire;East
37700;Critical;27;122.99;3390.51;19.99;0.05;1169.7105;2012-12-08;2012-12-11;Shaun Chance;Coeur D Alene;83814;Idaho;West
51233;Low;3;7.59;26.5;4.0;0.05;20.12;2012-12-09;2012-12-09;Eleni McCrary;South Hadley;1075;MA;East
50754;Not Specified;9;7.99;64.0305;5.03;0.06;-58.344;2012-12-09;2012-12-10;Becky Castell;Batavia;60510;Illinois;Central
8290;Critical;32;6.3;209.02;0.5;0.04;101.8;2012-12-09;2012-12-11;Patrick O'Brill;Inkster;48141;Michigan;Central
41765;Medium;41;4.98;204.99;4.95;0.03;-95.9905;2012-12-09;2012-12-11;Victoria Wilson;West Bend;53095;Wisconsin;Central
59297;Medium;13;119.99;1582.47;56.14;0.05;-205.0242;2012-12-09;2012-12-11;Annie Thurman;Murray;84107;Utah;West
56803;Not Specified;42;6.48;258.19;5.9;0.1;-103.27;2012-12-10;2012-12-10;Carlos Soltero;Columbus;47201;Indiana;Central
5735;Medium;10;280.98;2665.64;35.67;0.1;-107.49;2012-12-10;2012-12-11;Art Foster;Highlands Ranch;80126;Colorado;West
48483;Critical;18;2.21;47.55;1.0;0.0;10.01;2012-12-10;2012-12-11;Steve Nguyen;Toledo;43615;Ohio;East
2818;Medium;39;14.98;593.21;8.99;0.0;44.71;2012-12-11;2012-12-12;Ross Baird;North Miami;33161;Florida;South
7527;Medium;37;15.68;560.39;3.73;0.05;186.87;2012-12-11;2012-12-12;Nora Price;Richmond;23223;Virginia;South
39076;Critical;41;5.28;222.65;6.26;0.02;-131.16;2012-12-11;2012-12-12;Tom Stivers;Rotterdam;12306;New York;East
2818;Medium;2;38.76;89.23;13.26;0.02;-42.72;2012-12-11;2012-12-12;Ross Baird;North Miami;33161;Florida;South
49283;High;25;12.28;334.71;6.47;0.01;31.74;2012-12-11;2012-12-12;Shaun Weien;Minnetonka Mills;55343;Minnesota;Central
7527;Medium;42;195.99;7062.616;4.2;0.02;2288.637;2012-12-11;2012-12-12;Nora Price;Richmond;23223;Virginia;South
2818;Medium;37;15.68;565.91;3.73;0.05;192.39;2012-12-11;2012-12-13;Ross Baird;North Miami;33161;Florida;South
12224;High;29;35.99;842.6135;5.0;0.1;-208.428;2012-12-12;2012-12-12;Joni Blumstein;Enid;73703;Oklahoma;Central
35364;Critical;37;424.21;15897.01;110.2;0.06;455.02;2012-12-12;2012-12-13;Lisa DeCherney;Liberal;67901;Kansas;Central
28037;High;31;6.68;203.53;6.93;0.06;-101.28;2012-12-12;2012-12-13;Maxwell Schwartz;Raleigh;27604;North Carolina;South
36999;Medium;28;549.99;14475.74;49.0;0.06;4963.89;2012-12-12;2012-12-13;Cari MacIntyre;Seguin;78155;Texas;Central
36999;Medium;3;115.99;306.6205;5.99;0.08;-479.083;2012-12-12;2012-12-13;Cari MacIntyre;Seguin;78155;Texas;Central
12224;High;2;124.49;302.91;51.94;0.04;-186.129;2012-12-12;2012-12-14;Joni Blumstein;Enid;73703;Oklahoma;Central
29857;Medium;41;140.98;5572.92;36.09;0.07;-639.47;2012-12-12;2012-12-14;Angele Hood;Olathe;66062;Kansas;Central
35364;Critical;29;376.13;10338.93;85.63;0.06;-871.515;2012-12-12;2012-12-14;Lisa DeCherney;Liberal;67901;Kansas;Central
21091;High;32;8.88;270.73;6.28;0.1;-54.5675;2012-12-12;2012-12-14;Bill Donatelli;Grand Island;68801;Nebraska;Central
35364;Critical;16;4.28;72.08;5.68;0.04;-54.75;2012-12-12;2012-12-14;Lisa DeCherney;Liberal;67901;Kansas;Central
52391;High;39;20.89;857.84;11.52;0.02;-309.43;2012-12-12;2012-12-14;Alan Hwang;Round Rock;78664;Texas;Central
52391;High;36;29.14;1072.36;4.86;0.04;440.48;2012-12-12;2012-12-14;Alan Hwang;Round Rock;78664;Texas;Central
35364;Critical;8;195.99;1265.293;8.99;0.06;-554.444;2012-12-12;2012-12-14;Lisa DeCherney;Liberal;67901;Kansas;Central
7845;Critical;22;4.91;118.56;5.68;0.06;-63.3765;2012-12-13;2012-12-13;Todd Boyes;Waukesha;53186;Wisconsin;Central
7845;Critical;45;48.94;2145.05;5.86;0.07;1012.67;2012-12-13;2012-12-14;Todd Boyes;Waukesha;53186;Wisconsin;Central
16102;Not Specified;25;500.98;13255.93;26.0;0.02;4089.27;2012-12-13;2012-12-15;Aaron Hawkins;San Gabriel;91776;California;West
13120;Low;8;24.92;216.33;12.98;0.0;-17.365;2012-12-14;2012-12-14;Joy Smith;South Bend;46614;Indiana;Central
38882;Critical;40;55.48;2169.49;4.85;0.06;1043.43;2012-12-14;2012-12-14;Hunter Lopez;Auburn;4210;Maine;East
38882;Critical;37;122.99;4411.5;70.2;0.1;-1799.35;2012-12-14;2012-12-15;Hunter Lopez;Hopkins;55305;Minnesota;Central
38400;Not Specified;8;13.73;114.73;6.85;0.03;28.08;2012-12-14;2012-12-15;Candace McMahon;Morgantown;26501;West Virginia;East
54468;High;15;2.61;40.75;0.5;0.03;12.76;2012-12-14;2012-12-15;Valerie Takahito;Titusville;32780;Florida;South
54468;High;35;11.66;424.09;7.95;0.01;-114.18;2012-12-14;2012-12-15;Valerie Takahito;Titusville;32780;Florida;South
1891;Low;3;107.53;302.36;5.81;0.09;290.31;2012-12-14;2012-12-16;Jeremy Ellison;Friendswood;77546;Texas;Central
13120;Low;46;12.95;590.43;4.98;0.09;82.5945;2012-12-14;2012-12-21;Joy Smith;South Bend;46614;Indiana;Central
5765;Low;23;35.44;849.46;19.99;0.04;9.06;2012-12-14;2012-12-21;Jonathan Doherty;Gastonia;28052;North Carolina;South
59556;Not Specified;5;205.99;927.9875;8.99;0.0;-615.912;2012-12-15;2012-12-16;Mark Van Huff;Owensboro;42301;Kentucky;South
59556;Not Specified;27;1.48;43.46;0.7;0.0;6.81;2012-12-15;2012-12-17;Mark Van Huff;Owensboro;42301;Kentucky;South
930;Critical;11;6.88;79.19;2.0;0.0;13.91;2012-12-16;2012-12-16;Phillina Ober;Winchester;22601;Virginia;South
48192;Critical;15;140.98;2277.67;36.09;0.0;-173.96;2012-12-16;2012-12-17;Jill Matthias;Laguna Hills;92653;California;West
930;Critical;22;41.32;922.39;58.66;0.03;-41.64;2012-12-16;2012-12-17;Phillina Ober;Winchester;22601;Virginia;South
19300;Critical;10;7.64;78.72;5.83;0.1;-22.36;2012-12-16;2012-12-17;Denny Joy;Belle Glade;33430;Florida;South
25027;Medium;25;146.34;3585.91;43.75;0.06;-178.54;2012-12-16;2012-12-18;Mick Brown;Coachella;92236;California;West
3110;High;13;119.99;1601.32;14.0;0.04;377.81;2012-12-16;2012-12-18;Helen Andreada;Ozark;65721;MO;Central
58144;Low;29;26.38;778.38;5.86;0.01;257.32;2012-12-16;2012-12-23;Muhammed MacIntyre;Joliet;60432;Illinois;Central
46341;High;23;1.68;39.13;1.57;0.1;-23.14;2012-12-17;2012-12-18;Astrea Jones;Newark;7101;New Jersey;East
15111;Not Specified;13;81.32;970.47;0.99;0.1;192.38;2012-12-17;2012-12-19;Juliana Krohn;San Francisco;94110;California;West
23936;Medium;27;2.6;71.39;2.4;0.09;-39.33;2012-12-17;2012-12-19;Darrin Van Huff;Henderson;42420;Kentucky;South
359;Medium;30;124.49;3659.66;51.94;0.08;-500.38;2012-12-18;2012-12-19;Cari Sayre;Pleasant Grove;84062;Utah;West
47203;Critical;8;15.98;129.18;4.0;0.04;-30.02;2012-12-18;2012-12-19;Bill Eplett;Albemarle;28001;North Carolina;South
47203;Critical;44;22.84;1016.26;5.47;0.06;337.97;2012-12-18;2012-12-20;Bill Eplett;Albemarle;28001;North Carolina;South
47207;Low;15;30.98;437.87;6.5;0.09;-111.94;2012-12-18;2012-12-22;Ken Lonsdale;West Linn;97068;Oregon;West
51975;Low;12;115.99;1064.7865;2.5;0.1;-181.005;2012-12-18;2012-12-22;Michael Granlund;Cottage Grove;55016;Minnesota;Central
31847;Low;46;39.98;1692.28;4.0;0.1;61.0;2012-12-18;2012-12-22;Amy Hunt;Knoxville;37918;Tennessee;South
22947;Low;19;12.22;216.25;2.85;0.09;58.84;2012-12-18;2012-12-25;Sarah Jordon;Maplewood;55119;Minnesota;Central
38240;High;4;8.6;41.53;6.19;0.04;-15.525;2012-12-19;2012-12-19;Ken Lonsdale;University City;63130;MO;Central
36033;Not Specified;15;4.98;83.02;4.62;0.06;-54.01;2012-12-19;2012-12-19;Michael Stewart;Coachella;92236;California;West
26240;Critical;39;3.7;145.68;1.61;0.04;12.0;2012-12-19;2012-12-20;Carlos Soltero;Anderson;46016;Indiana;Central
6369;High;30;550.98;14922.16;45.7;0.1;545.69745;2012-12-19;2012-12-21;Denise Leinenbach;Saco;4072;Maine;East
40356;Not Specified;48;4.06;201.98;6.89;0.05;-245.67;2012-12-19;2012-12-21;Sylvia Foulston;Londonderry;3053;New Hampshire;East
41607;Medium;36;120.98;4115.74;9.07;0.1;1719.4735;2012-12-19;2012-12-21;Barry Franz;Norwalk;6855;Connecticut;East
38240;High;42;40.98;1651.07;6.5;0.09;-100.49;2012-12-19;2012-12-21;Ken Lonsdale;Louisville;80027;Colorado;West
26240;Critical;38;39.48;1483.44;1.99;0.04;439.77;2012-12-19;2012-12-22;Carlos Soltero;Anderson;46016;Indiana;Central
1411;High;39;160.98;5748.2;35.02;0.09;-459.86;2012-12-20;2012-12-21;Ed Jacobs;Norwich;6360;Connecticut;East
42852;Not Specified;13;9.06;129.9;9.86;0.02;-63.51;2012-12-20;2012-12-22;Brendan Sweed;Seattle;98115;Washington;West
6562;Critical;12;1360.14;17274.87;14.7;0.02;2028.12;2012-12-20;2012-12-22;Brendan Sweed;Seattle;98115;Washington;West
10624;Critical;23;47.98;1082.43;3.61;0.06;23.97;2012-12-20;2012-12-22;Darren Powers;Denton;76201;Texas;Central
1411;High;47;175.99;6717.9325;4.99;0.09;1717.893;2012-12-20;2012-12-22;Ed Jacobs;Roseville;95661;California;West
20965;Critical;38;59.76;2315.11;9.71;0.06;532.21;2012-12-20;2012-12-23;Michelle Tran;Cumberland;21501;Maryland;East
20965;Critical;8;195.99;1264.2305;4.2;0.07;-444.686;2012-12-20;2012-12-23;Michelle Tran;Cumberland;21501;Maryland;East
3458;High;41;15.28;627.91;1.99;0.03;222.08;2012-12-21;2012-12-23;Lisa DeCherney;Harrisonburg;22801;Virginia;South
3458;High;28;1.76;46.89;0.7;0.09;-3.83;2012-12-21;2012-12-24;Lisa DeCherney;Harrisonburg;22801;Virginia;South
13830;High;27;90.48;2609.53;19.99;0.0;911.66;2012-12-21;2012-12-24;Michael Nguyen;Watertown;57201;South Dakota;Central
36934;Medium;45;179.29;6668.856;29.21;0.01;871.97;2012-12-22;2012-12-23;Brooke Gillingham;Redmond;97756;Oregon;West
37888;Critical;31;20.98;639.19;1.49;0.09;274.8985;2012-12-22;2012-12-24;Hilary Holden;Muncie;47302;Indiana;Central
36934;Medium;2;5.43;11.51;0.95;0.1;-5.16;2012-12-22;2012-12-24;Brooke Gillingham;Redmond;97756;Oregon;West
36934;Medium;7;150.98;1120.86;13.99;0.02;17.4;2012-12-22;2012-12-24;Brooke Gillingham;Redmond;97756;Oregon;West
22279;Not Specified;43;54.96;2463.6;10.75;0.03;1040.65;2012-12-22;2012-12-25;Lena Radford;Appleton;54915;Wisconsin;Central
59845;Low;42;4.71;200.1;0.7;0.04;3.02;2012-12-22;2012-12-26;Ed Ludwig;Eagle Pass;78852;Texas;Central
59845;Low;28;4.2;120.54;2.26;0.06;6.52;2012-12-22;2012-12-27;Ed Ludwig;Edinburg;78539;Texas;Central
10434;High;2;180.98;383.45;26.2;0.06;-244.47;2012-12-23;2012-12-24;Michelle Ellison;Green Bay;54302;Wisconsin;Central
9248;Not Specified;41;71.37;2811.7;69.0;0.09;-3074.2712;2012-12-23;2012-12-24;Michelle Tran;Cumberland;21501;Maryland;East
36677;Low;38;599.99;23255.61;24.49;0.0;-734.33;2012-12-23;2012-12-25;Jack Lebron;Richmond;47374;Indiana;Central
18689;Not Specified;38;7.1;281.17;6.05;0.01;-78.3725;2012-12-24;2012-12-25;Steven Roelle;Lacey;98503;Washington;West
18689;Not Specified;10;18.97;194.65;9.03;0.05;-3.78;2012-12-24;2012-12-25;Steven Roelle;Lacey;98503;Washington;West
36834;Low;11;170.98;1935.1;35.89;0.01;-42.96;2012-12-24;2012-12-26;Rob Dowd;Midland;48640;Michigan;Central
44576;Not Specified;38;124.49;5016.25;51.94;0.01;-189.34929;2012-12-25;2012-12-26;Greg Guthrie;Lafayette;47905;Indiana;Central
44576;Not Specified;30;65.99;1653.607;5.31;0.02;294.966;2012-12-25;2012-12-26;Greg Matthias;Fort Collins;80525;Colorado;West
47876;High;8;46.89;365.22;5.1;0.04;58.08;2012-12-25;2012-12-27;Greg Guthrie;Indianapolis;46203;Indiana;Central
45986;Low;20;3.69;71.07;2.5;0.08;-15.09;2012-12-25;2012-12-30;Suzanne McNair;Shreveport;71109;Louisiana;South
21442;Low;48;58.14;2962.96;36.61;0.02;-612.94;2012-12-25;2013-01-01;Thea Hudgings;Jacksonville;32216;Florida;South
21442;Low;48;15.57;782.93;1.39;0.03;401.07;2012-12-25;2013-01-01;Thea Hudgings;Jacksonville;32216;Florida;South
11777;Low;39;17.7;651.45;9.47;0.07;-160.56;2012-12-25;2013-01-01;Jack O'Briant;Biloxi;39530;Mississippi;South
20262;Not Specified;27;22.72;652.24;8.99;0.02;185.04;2012-12-26;2012-12-26;Patrick O'Donnell;Manitowoc;54220;Wisconsin;Central
37734;Critical;42;13.4;601.52;4.95;0.0;171.98;2012-12-26;2012-12-27;Mathew Reese;Levittown;11756;New York;East
37734;Critical;15;100.97;1393.39;7.18;0.08;84.15;2012-12-26;2012-12-27;Mathew Reese;Levittown;11756;New York;East
32101;Low;48;291.73;14567.15;48.8;0.04;3799.59;2012-12-26;2012-12-30;Liz MacKendrick;Mechanicsville;23111;Virginia;South
40485;Not Specified;36;5.98;222.25;5.46;0.05;-63.77;2012-12-27;2012-12-27;David Bremer;Redlands;92374;California;West
53382;Not Specified;15;300.98;4760.02;64.73;0.0;658.88;2012-12-27;2012-12-28;Paul MacIntyre;Aberdeen;57401;South Dakota;Central
53382;Not Specified;13;3.25;88.17;49.0;0.1;-572.49;2012-12-27;2012-12-28;Paul MacIntyre;Aberdeen;57401;South Dakota;Central
40485;Not Specified;7;65.99;388.7135;3.99;0.01;-190.421;2012-12-27;2012-12-28;David Bremer;Redondo Beach;90278;California;West
13824;Low;19;2.89;55.27;0.5;0.05;19.12;2012-12-27;2013-01-03;George Zrebassa;Portsmouth;3801;New Hampshire;East
57378;Not Specified;10;3.28;38.44;3.97;0.01;-26.19;2012-12-28;2012-12-28;Sibella Parks;Bend;97701;Oregon;West
59937;High;7;30.98;235.98;17.08;0.02;-32.28;2012-12-28;2012-12-29;John Stevenson;Hempstead;11550;New York;East
30725;Medium;39;449.99;16468.55;49.0;0.08;5638.75;2012-12-28;2012-12-29;Dennis Kane;Cheektowaga;14225;New York;East
47201;Critical;18;4.98;99.55;4.62;0.03;-60.9;2012-12-28;2012-12-29;Tim Taslimi;Beverly Hills;90210;California;West
57378;Not Specified;9;29.89;266.27;1.99;0.02;-5.7;2012-12-28;2012-12-29;Sibella Parks;Bend;97701;Oregon;West
4550;High;32;119.99;3730.54;16.8;0.07;1369.09;2012-12-28;2012-12-30;Gary Zandusky;Weslaco;78596;Texas;Central
11206;Low;26;49.99;1285.55;19.99;0.09;-17.03;2012-12-28;2012-12-30;Eric Barreto;Cranston;2920;Rhode Island;East
44962;Medium;27;22.24;575.74;1.99;0.06;152.6;2012-12-28;2012-12-30;Toby Swindell;Hendersonville;37075;Tennessee;South
11206;Low;6;28.53;177.67;1.49;0.03;39.627;2012-12-28;2013-01-01;Eric Barreto;New Britain;6050;Connecticut;East
6241;Low;29;205.99;5433.0895;8.99;0.0;1365.282;2012-12-29;2013-01-02;Henry Goldwyn;Coral Springs;33065;Florida;South
6241;Low;24;5.84;133.94;1.0;0.08;45.0;2012-12-29;2013-01-03;Henry Goldwyn;Coral Springs;33065;Florida;South
26432;Low;11;3.98;45.18;2.97;0.1;-10.77;2012-12-30;2013-01-04;Logan Haushalter;New City;10956;New York;East
26432;Low;37;38.06;1420.89;4.5;0.06;389.67;2012-12-30;2013-01-06;Logan Haushalter;New City;10956;New York;East
26432;Low;48;599.99;27820.34;24.49;0.08;11630.146;2012-12-30;2013-01-08;Logan Haushalter;New City;10956;New York;East
46597;Not Specified;47;195.99;8216.593;8.99;0.01;2463.462;2012-12-31;2012-12-31;Michael Chen;Niagara Falls;14304;New York;East
46597;Not Specified;1;122.99;200.57;70.2;0.0;-83.63;2012-12-31;2013-01-02;Michael Chen;North Tonawanda;14120;New York;East
46597;Not Specified;10;12.95;130.36;4.98;0.06;2.431;2012-12-31;2013-01-02;Michael Chen;North Tonawanda;14120;New York;East
710;Low;11;41.32;447.09;8.66;0.09;89.03;2013-01-01;2013-01-03;Susan MacKendrick;Ocoee;34761;Florida;South
39841;Medium;43;6.68;294.13;6.92;0.01;-123.07;2013-01-01;2013-01-03;Benjamin Venier;Fresno;93727;California;West
59174;Medium;6;204.1;1193.1;13.99;0.09;-139.4958;2013-01-01;2013-01-03;Emily Ducich;Altamonte Springs;32701;Florida;South
710;Low;42;3.58;161.77;5.47;0.01;-150.374;2013-01-01;2013-01-05;Susan MacKendrick;Ocoee;34761;Florida;South
710;Low;29;145.45;4192.88;17.85;0.02;731.32;2013-01-01;2013-01-05;Susan MacKendrick;Ocoee;34761;Florida;South
54145;Low;34;2.08;70.25;5.33;0.1;-133.06;2013-01-02;2013-01-02;Joni Blumstein;Midwest City;73110;Oklahoma;Central
38215;Critical;42;20.99;756.7295;4.81;0.07;64.782;2013-01-02;2013-01-03;Dennis Pardue;Charlotte;28205;North Carolina;South
25860;Low;9;83.98;740.2;5.01;0.05;239.94;2013-01-02;2013-01-04;Elpida Rittenbach;Wilmington;19805;Delaware;East
38215;Critical;38;104.85;3676.96;19.99;0.09;1233.45;2013-01-02;2013-01-04;Dennis Pardue;Concord;28027;North Carolina;South
48480;Critical;32;370.98;11103.75;99.0;0.1;-522.59;2013-01-02;2013-01-05;Sean Wendt;Minnetonka Mills;55343;Minnesota;Central
25860;Low;23;65.99;1288.7785;19.99;0.07;-185.889;2013-01-02;2013-01-11;Elpida Rittenbach;Wilmington;19805;Delaware;East
29058;High;41;24.98;1011.67;8.79;0.04;-74.64;2013-01-03;2013-01-03;Valerie Takahito;Tampa;33614;Florida;South
29058;High;23;5.84;128.52;1.0;0.06;42.8;2013-01-03;2013-01-04;Valerie Takahito;Tampa;33614;Florida;South
20449;Medium;19;67.28;1216.5;19.99;0.1;162.18;2013-01-03;2013-01-04;Nora Paige;Colchester;6415;Connecticut;East
57606;Not Specified;37;8.46;294.48;3.62;0.08;-64.24;2013-01-03;2013-01-04;Darren Budd;Bedford;76021;Texas;Central
29058;High;33;880.98;28389.14;44.55;0.07;7132.18;2013-01-03;2013-01-05;Valerie Takahito;Troutdale;97060;Oregon;West
29058;High;43;6.48;287.61;6.35;0.02;-101.5;2013-01-03;2013-01-05;Valerie Takahito;Tampa;33614;Florida;South
8998;Low;12;22.24;277.42;1.99;0.01;49.82;2013-01-03;2013-01-05;Linda Southworth;Oviedo;32765;Florida;South
8998;Low;37;50.98;1767.88;13.66;0.07;66.47;2013-01-03;2013-01-07;Linda Southworth;Oviedo;32765;Florida;South
8998;Low;13;13.43;178.13;5.5;0.04;-19.75;2013-01-03;2013-01-08;Linda Southworth;Oviedo;32765;Florida;South
46050;High;5;449.99;2249.05;24.49;0.02;-571.24;2013-01-04;2013-01-05;Julie Prescott;Parkersburg;26101;West Virginia;East
